rank,word,count,occurrence_percentage,cumulative_percentage
43347,"redimirse",238,0.00005759,99.66232025
43348,"contarlas",238,0.00005759,99.66237784
43349,"conducirás",238,0.00005759,99.66243543
43350,"jalando",238,0.00005759,99.66249303
43351,"blandengue",238,0.00005759,99.66255062
43352,"prematrimonial",238,0.00005759,99.66260821
43353,"norbert",238,0.00005759,99.66266580
43354,"mudarás",238,0.00005759,99.66272339
43355,"lainey",238,0.00005759,99.66278098
43356,"sonabas",238,0.00005759,99.66283857
43357,"redimirme",238,0.00005759,99.66289616
43358,"mudemos",238,0.00005759,99.66295375
43359,"ganabas",238,0.00005759,99.66301134
43360,"stinson",238,0.00005759,99.66306893
43361,"eleve",238,0.00005759,99.66312652
43362,"confiarle",238,0.00005759,99.66318411
43363,"marcaba",238,0.00005759,99.66324170
43364,"sujetaba",238,0.00005759,99.66329929
43365,"liados",238,0.00005759,99.66335688
43366,"viejecita",238,0.00005759,99.66341447
43367,"imperialistas",238,0.00005759,99.66347206
43368,"mirror",238,0.00005759,99.66352965
43369,"eructo",238,0.00005759,99.66358724
43370,"reader",238,0.00005759,99.66364483
43371,"piruleta",238,0.00005759,99.66370242
43372,"andábamos",238,0.00005759,99.66376001
43373,"eriksen",238,0.00005759,99.66381760
43374,"pippo",238,0.00005759,99.66387519
43375,"investigas",238,0.00005759,99.66393278
43376,"elevará",238,0.00005759,99.66399037
43377,"brillen",238,0.00005759,99.66404796
43378,"mojigato",238,0.00005759,99.66410555
43379,"desconexión",238,0.00005759,99.66416314
43380,"chillona",238,0.00005759,99.66422073
43381,"pillarte",238,0.00005759,99.66427832
43382,"proximos",238,0.00005759,99.66433591
43383,"gratuitas",238,0.00005759,99.66439351
43384,"atraviesas",238,0.00005759,99.66445110
43385,"sálvala",238,0.00005759,99.66450869
43386,"ell",238,0.00005759,99.66456628
43387,"aspiro",238,0.00005759,99.66462387
43388,"cánticos",238,0.00005759,99.66468146
43389,"vestidores",238,0.00005759,99.66473905
43390,"oimos",238,0.00005759,99.66479664
43391,"hebreos",238,0.00005759,99.66485423
43392,"investigada",238,0.00005759,99.66491182
43393,"regalarme",238,0.00005759,99.66496941
43394,"acceda",238,0.00005759,99.66502700
43395,"empujamos",238,0.00005759,99.66508459
43396,"devolvamos",238,0.00005759,99.66514218
43397,"tentando",238,0.00005759,99.66519977
43398,"girard",238,0.00005759,99.66525736
43399,"dañaron",238,0.00005759,99.66531495
43400,"retador",238,0.00005759,99.66537254
43401,"gritaría",238,0.00005759,99.66543013
43402,"shiryu",238,0.00005759,99.66548772
43403,"ambigüedad",238,0.00005759,99.66554531
43404,"maletin",238,0.00005759,99.66560290
43405,"creéme",238,0.00005759,99.66566049
43406,"o.c.",237,0.00005735,99.66571784
43407,"tenderme",237,0.00005735,99.66577519
43408,"abrían",237,0.00005735,99.66583254
43409,"stumpy",237,0.00005735,99.66588988
43410,"impunidad",237,0.00005735,99.66594723
43411,"spitzer",237,0.00005735,99.66600458
43412,"juncos",237,0.00005735,99.66606193
43413,"cooter",237,0.00005735,99.66611928
43414,"adaptarnos",237,0.00005735,99.66617663
43415,"torsten",237,0.00005735,99.66623397
43416,"simi",237,0.00005735,99.66629132
43417,"abandonemos",237,0.00005735,99.66634867
43418,"escuadron",237,0.00005735,99.66640602
43419,"innovaciones",237,0.00005735,99.66646337
43420,"galo",237,0.00005735,99.66652072
43421,"odiseo",237,0.00005735,99.66657806
43422,"dalí",237,0.00005735,99.66663541
43423,"ocupaste",237,0.00005735,99.66669276
43424,"vivieran",237,0.00005735,99.66675011
43425,"dominaba",237,0.00005735,99.66680746
43426,"alusión",237,0.00005735,99.66686481
43427,"cederé",237,0.00005735,99.66692215
43428,"deslice",237,0.00005735,99.66697950
43429,"pertenecerá",237,0.00005735,99.66703685
43430,"shoot",237,0.00005735,99.66709420
43431,"arisa",237,0.00005735,99.66715155
43432,"alojamientos",237,0.00005735,99.66720890
43433,"sacaros",237,0.00005735,99.66726624
43434,"solido",237,0.00005735,99.66732359
43435,"suponerlo",237,0.00005735,99.66738094
43436,"organizadas",237,0.00005735,99.66743829
43437,"gateando",237,0.00005735,99.66749564
43438,"erecto",237,0.00005735,99.66755299
43439,"allegra",237,0.00005735,99.66761033
43440,"raritos",237,0.00005735,99.66766768
43441,"pasion",237,0.00005735,99.66772503
43442,"zone",237,0.00005735,99.66778238
43443,"cónclave",237,0.00005735,99.66783973
43444,"analicemos",237,0.00005735,99.66789708
43445,"santillana",237,0.00005735,99.66795442
43446,"polonio",237,0.00005735,99.66801177
43447,"dispersas",237,0.00005735,99.66806912
43448,"desequilibrada",237,0.00005735,99.66812647
43449,"sito",237,0.00005735,99.66818382
43450,"pantaletas",237,0.00005735,99.66824117
43451,"renuncian",237,0.00005735,99.66829851
43452,"sumido",237,0.00005735,99.66835586
43453,"ligadura",237,0.00005735,99.66841321
43454,"mercadotecnia",237,0.00005735,99.66847056
43455,"perecer",237,0.00005735,99.66852791
43456,"informaste",237,0.00005735,99.66858526
43457,"pitufina",237,0.00005735,99.66864260
43458,"cábala",237,0.00005735,99.66869995
43459,"kiyoko",237,0.00005735,99.66875730
43460,"poniéndolo",237,0.00005735,99.66881465
43461,"motivó",237,0.00005735,99.66887200
43462,"asumas",237,0.00005735,99.66892935
43463,"émile",237,0.00005735,99.66898669
43464,"enfocados",237,0.00005735,99.66904404
43465,"oigámoslo",237,0.00005735,99.66910139
43466,"jueguecitos",237,0.00005735,99.66915874
43467,"paine",237,0.00005735,99.66921609
43468,"equivoquen",237,0.00005735,99.66927344
43469,"colocarle",237,0.00005735,99.66933078
43470,"sermonearme",237,0.00005735,99.66938813
43471,"almohadilla",237,0.00005735,99.66944548
43472,"glorias",237,0.00005735,99.66950283
43473,"construirán",237,0.00005735,99.66956018
43474,"hogwarts",237,0.00005735,99.66961753
43475,"montrose",237,0.00005735,99.66967487
43476,"irascible",237,0.00005735,99.66973222
43477,"subestimando",237,0.00005735,99.66978957
43478,"contestación",237,0.00005735,99.66984692
43479,"kala",237,0.00005735,99.66990427
43480,"horizon",237,0.00005735,99.66996162
43481,"focus",237,0.00005735,99.67001896
43482,"permanezco",237,0.00005735,99.67007631
43483,"puedes-",237,0.00005735,99.67013366
43484,"fame",237,0.00005735,99.67019101
43485,"tibetano",237,0.00005735,99.67024836
43486,"minos",237,0.00005735,99.67030571
43487,"llevadla",237,0.00005735,99.67036305
43488,"bowery",237,0.00005735,99.67042040
43489,"yet",237,0.00005735,99.67047775
43490,"lonely",237,0.00005735,99.67053510
43491,"escabeche",237,0.00005735,99.67059245
43492,"preservado",237,0.00005735,99.67064980
43493,"bañan",237,0.00005735,99.67070714
43494,"cabreo",237,0.00005735,99.67076449
43495,"descubri",237,0.00005735,99.67082184
43496,"jump",237,0.00005735,99.67087919
43497,"cárgalo",237,0.00005735,99.67093654
43498,"calentarme",237,0.00005735,99.67099389
43499,"tita",237,0.00005735,99.67105123
43500,"resultante",237,0.00005735,99.67110858
43501,"feudo",237,0.00005735,99.67116593
43502,"gusanito",237,0.00005735,99.67122328
43503,"buff",237,0.00005735,99.67128063
43504,"compresa",237,0.00005735,99.67133798
43505,"tártaros",237,0.00005735,99.67139532
43506,"lisiada",237,0.00005735,99.67145267
43507,"loquito",237,0.00005735,99.67151002
43508,"nss",237,0.00005735,99.67156737
43509,"dynamics",237,0.00005735,99.67162472
43510,"inculpado",237,0.00005735,99.67168207
43511,"adebisi",237,0.00005735,99.67173941
43512,"tortazo",237,0.00005735,99.67179676
43513,"fogatas",237,0.00005735,99.67185411
43514,"shado",237,0.00005735,99.67191146
43515,"agitadores",236,0.00005711,99.67196857
43516,"tiesa",236,0.00005711,99.67202567
43517,"minúsculas",236,0.00005711,99.67208278
43518,"raw",236,0.00005711,99.67213988
43519,"pedías",236,0.00005711,99.67219699
43520,"holográfica",236,0.00005711,99.67225410
43521,"muscle",236,0.00005711,99.67231120
43522,"tumbarte",236,0.00005711,99.67236831
43523,"dannycorreia",236,0.00005711,99.67242542
43524,"guiara",236,0.00005711,99.67248252
43525,"atrayente",236,0.00005711,99.67253963
43526,"obligarnos",236,0.00005711,99.67259673
43527,"riko",236,0.00005711,99.67265384
43528,"mostro",236,0.00005711,99.67271095
43529,"demoraré",236,0.00005711,99.67276805
43530,"trigger",236,0.00005711,99.67282516
43531,"discernir",236,0.00005711,99.67288227
43532,"tribbiani",236,0.00005711,99.67293937
43533,"invasivo",236,0.00005711,99.67299648
43534,"libraste",236,0.00005711,99.67305359
43535,"unieras",236,0.00005711,99.67311069
43536,"flautas",236,0.00005711,99.67316780
43537,"disolvente",236,0.00005711,99.67322490
43538,"timar",236,0.00005711,99.67328201
43539,"recupérate",236,0.00005711,99.67333912
43540,"fio",236,0.00005711,99.67339622
43541,"electrónicamente",236,0.00005711,99.67345333
43542,"guárdese",236,0.00005711,99.67351044
43543,"procreación",236,0.00005711,99.67356754
43544,"maltratar",236,0.00005711,99.67362465
43545,"importantísimo",236,0.00005711,99.67368176
43546,"creara",236,0.00005711,99.67373886
43547,"entráis",236,0.00005711,99.67379597
43548,"copacabana",236,0.00005711,99.67385307
43549,"satánicos",236,0.00005711,99.67391018
43550,"holman",236,0.00005711,99.67396729
43551,"barbitúricos",236,0.00005711,99.67402439
43552,"pretendían",236,0.00005711,99.67408150
43553,"oahu",236,0.00005711,99.67413861
43554,"sólos",236,0.00005711,99.67419571
43555,"cork",236,0.00005711,99.67425282
43556,"guadalajara",236,0.00005711,99.67430993
43557,"ducado",236,0.00005711,99.67436703
43558,"rummy",236,0.00005711,99.67442414
43559,"lmbécil",236,0.00005711,99.67448124
43560,"asfixió",236,0.00005711,99.67453835
43561,"patinadores",236,0.00005711,99.67459546
43562,"nativas",236,0.00005711,99.67465256
43563,"0h",236,0.00005711,99.67470967
43564,"travez",236,0.00005711,99.67476678
43565,"guirnaldas",236,0.00005711,99.67482388
43566,"ranchos",236,0.00005711,99.67488099
43567,"bernhardt",236,0.00005711,99.67493810
43568,"aparecieran",236,0.00005711,99.67499520
43569,"reactivar",236,0.00005711,99.67505231
43570,"deshonestos",236,0.00005711,99.67510941
43571,"pornográficas",236,0.00005711,99.67516652
43572,"montarla",236,0.00005711,99.67522363
43573,"alejandra",236,0.00005711,99.67528073
43574,"educador",236,0.00005711,99.67533784
43575,"educadas",236,0.00005711,99.67539495
43576,"poughkeepsie",236,0.00005711,99.67545205
43577,"acústico",236,0.00005711,99.67550916
43578,"frote",236,0.00005711,99.67556626
43579,"basas",236,0.00005711,99.67562337
43580,"impresionable",236,0.00005711,99.67568048
43581,"cazó",236,0.00005711,99.67573758
43582,"sobrellevarlo",236,0.00005711,99.67579469
43583,"recuperarán",236,0.00005711,99.67585180
43584,"holger",236,0.00005711,99.67590890
43585,"tráiganos",236,0.00005711,99.67596601
43586,"esfúmate",236,0.00005711,99.67602312
43587,"congelaron",236,0.00005711,99.67608022
43588,"pronunciarlo",236,0.00005711,99.67613733
43589,"escuchéis",236,0.00005711,99.67619443
43590,"irrefutables",236,0.00005711,99.67625154
43591,"recio",236,0.00005711,99.67630865
43592,"christoph",236,0.00005711,99.67636575
43593,"canica",236,0.00005711,99.67642286
43594,"referia",236,0.00005711,99.67647997
43595,"seta",236,0.00005711,99.67653707
43596,"patrocinar",236,0.00005711,99.67659418
43597,"procuro",236,0.00005711,99.67665129
43598,"vegana",236,0.00005711,99.67670839
43599,"divertirás",236,0.00005711,99.67676550
43600,"galeria",236,0.00005711,99.67682260
43601,"articular",236,0.00005711,99.67687971
43602,"kirsty",236,0.00005711,99.67693682
43603,"redirigir",236,0.00005711,99.67699392
43604,"acalorado",236,0.00005711,99.67705103
43605,"tormentosa",236,0.00005711,99.67710814
43606,"hortera",236,0.00005711,99.67716524
43607,"indra",236,0.00005711,99.67722235
43608,"cónyuges",236,0.00005711,99.67727946
43609,"spitz",236,0.00005711,99.67733656
43610,"cubrirán",236,0.00005711,99.67739367
43611,"excitaba",236,0.00005711,99.67745077
43612,"disminuyó",236,0.00005711,99.67750788
43613,"atacaré",236,0.00005711,99.67756499
43614,"salúdame",236,0.00005711,99.67762209
43615,"guruji",236,0.00005711,99.67767920
43616,"naciendo",236,0.00005711,99.67773631
43617,"ghana",236,0.00005711,99.67779341
43618,"standish",236,0.00005711,99.67785052
43619,"diya",235,0.00005686,99.67790738
43620,"penúltimo",235,0.00005686,99.67796425
43621,"boxes",235,0.00005686,99.67802111
43622,"tetona",235,0.00005686,99.67807798
43623,"perdiéramos",235,0.00005686,99.67813484
43624,"compartiste",235,0.00005686,99.67819170
43625,"blackwood",235,0.00005686,99.67824857
43626,"colaborado",235,0.00005686,99.67830543
43627,"lock",235,0.00005686,99.67836230
43628,"establezcan",235,0.00005686,99.67841916
43629,"integrarse",235,0.00005686,99.67847603
43630,"deslealtad",235,0.00005686,99.67853289
43631,"nerys",235,0.00005686,99.67858976
43632,"simpatizante",235,0.00005686,99.67864662
43633,"obituarios",235,0.00005686,99.67870348
43634,"boticario",235,0.00005686,99.67876035
43635,"fundadora",235,0.00005686,99.67881721
43636,"boat",235,0.00005686,99.67887408
43637,"spoiler",235,0.00005686,99.67893094
43638,"carney",235,0.00005686,99.67898781
43639,"encante",235,0.00005686,99.67904467
43640,"alinean",235,0.00005686,99.67910153
43641,"especializo",235,0.00005686,99.67915840
43642,"crecían",235,0.00005686,99.67921526
43643,"apetitos",235,0.00005686,99.67927213
43644,"líbrate",235,0.00005686,99.67932899
43645,"métanlo",235,0.00005686,99.67938586
43646,"archivador",235,0.00005686,99.67944272
43647,"ahórrese",235,0.00005686,99.67949959
43648,"ponedlo",235,0.00005686,99.67955645
43649,"timmins",235,0.00005686,99.67961331
43650,"temida",235,0.00005686,99.67967018
43651,"schrader",235,0.00005686,99.67972704
43652,"capeside",235,0.00005686,99.67978391
43653,"continuan",235,0.00005686,99.67984077
43654,"talking",235,0.00005686,99.67989764
43655,"relacionarte",235,0.00005686,99.67995450
43656,"towler",235,0.00005686,99.68001136
43657,"burning",235,0.00005686,99.68006823
43658,"localizaron",235,0.00005686,99.68012509
43659,"marxista",235,0.00005686,99.68018196
43660,"arrestará",235,0.00005686,99.68023882
43661,"noa",235,0.00005686,99.68029569
43662,"aspiradoras",235,0.00005686,99.68035255
43663,"tejo",235,0.00005686,99.68040942
43664,"inmobiliarias",235,0.00005686,99.68046628
43665,"gert",235,0.00005686,99.68052314
43666,"organizacion",235,0.00005686,99.68058001
43667,"inaudible",235,0.00005686,99.68063687
43668,"evapora",235,0.00005686,99.68069374
43669,"roanoke",235,0.00005686,99.68075060
43670,"divirtiéndome",235,0.00005686,99.68080747
43671,"cortarles",235,0.00005686,99.68086433
43672,"pinchando",235,0.00005686,99.68092119
43673,"requeridos",235,0.00005686,99.68097806
43674,"instalarme",235,0.00005686,99.68103492
43675,"aseguradoras",235,0.00005686,99.68109179
43676,"votante",235,0.00005686,99.68114865
43677,"bottom",235,0.00005686,99.68120552
43678,"empatado",235,0.00005686,99.68126238
43679,"urbanos",235,0.00005686,99.68131925
43680,"laguerta",235,0.00005686,99.68137611
43681,"rad",235,0.00005686,99.68143297
43682,"percibes",235,0.00005686,99.68148984
43683,"rihanna",235,0.00005686,99.68154670
43684,"periodística",235,0.00005686,99.68160357
43685,"quejica",235,0.00005686,99.68166043
43686,"guadaña",235,0.00005686,99.68171730
43687,"lela",235,0.00005686,99.68177416
43688,"kaori",235,0.00005686,99.68183102
43689,"obedientes",235,0.00005686,99.68188789
43690,"gerber",235,0.00005686,99.68194475
43691,"cedí",235,0.00005686,99.68200162
43692,"peep",235,0.00005686,99.68205848
43693,"veladas",235,0.00005686,99.68211535
43694,"vengaremos",235,0.00005686,99.68217221
43695,"enigmático",235,0.00005686,99.68222908
43696,"suspendan",235,0.00005686,99.68228594
43697,"removida",235,0.00005686,99.68234280
43698,"oscureció",235,0.00005686,99.68239967
43699,"deux",235,0.00005686,99.68245653
43700,"autumn",235,0.00005686,99.68251340
43701,"notoriedad",235,0.00005686,99.68257026
43702,"gwon",235,0.00005686,99.68262713
43703,"trabajarías",235,0.00005686,99.68268399
43704,"faisanes",235,0.00005686,99.68274085
43705,"pelín",235,0.00005686,99.68279772
43706,"vivirías",235,0.00005686,99.68285458
43707,"bésalo",235,0.00005686,99.68291145
43708,"limitaré",235,0.00005686,99.68296831
43709,"aprobamos",235,0.00005686,99.68302518
43710,"foy",235,0.00005686,99.68308204
43711,"actualizando",235,0.00005686,99.68313891
43712,"crujir",235,0.00005686,99.68319577
43713,"alucinantes",235,0.00005686,99.68325263
43714,"briar",235,0.00005686,99.68330950
43715,"distinciones",235,0.00005686,99.68336636
43716,"manchó",235,0.00005686,99.68342323
43717,"derriben",235,0.00005686,99.68348009
43718,"dyer",235,0.00005686,99.68353696
43719,"proverbios",235,0.00005686,99.68359382
43720,"agotan",235,0.00005686,99.68365068
43721,"disuadir",235,0.00005686,99.68370755
43722,"adyacente",235,0.00005686,99.68376441
43723,"flama",235,0.00005686,99.68382128
43724,"ensangrentadas",235,0.00005686,99.68387814
43725,"utilidades",235,0.00005686,99.68393501
43726,"holocubierta",235,0.00005686,99.68399187
43727,"planeadas",235,0.00005686,99.68404874
43728,"blanqueo",235,0.00005686,99.68410560
43729,"aii",234,0.00005662,99.68416222
43730,"intranquilo",234,0.00005662,99.68421884
43731,"mendel",234,0.00005662,99.68427547
43732,"asnos",234,0.00005662,99.68433209
43733,"zigzag",234,0.00005662,99.68438871
43734,"masón",234,0.00005662,99.68444533
43735,"contamina",234,0.00005662,99.68450196
43736,"ivanov",234,0.00005662,99.68455858
43737,"frustra",234,0.00005662,99.68461520
43738,"gaita",234,0.00005662,99.68467182
43739,"empleando",234,0.00005662,99.68472845
43740,"aórtica",234,0.00005662,99.68478507
43741,"inadvertido",234,0.00005662,99.68484169
43742,"malcriados",234,0.00005662,99.68489831
43743,"perdonarnos",234,0.00005662,99.68495494
43744,"hagalo",234,0.00005662,99.68501156
43745,"germánico",234,0.00005662,99.68506818
43746,"doren",234,0.00005662,99.68512480
43747,"vendríamos",234,0.00005662,99.68518142
43748,"sima",234,0.00005662,99.68523805
43749,"irritantes",234,0.00005662,99.68529467
43750,"comigo",234,0.00005662,99.68535129
43751,"dryden",234,0.00005662,99.68540791
43752,"alarga",234,0.00005662,99.68546454
43753,"armaste",234,0.00005662,99.68552116
43754,"concorde",234,0.00005662,99.68557778
43755,"rítmica",234,0.00005662,99.68563440
43756,"malentiendas",234,0.00005662,99.68569103
43757,"registrarte",234,0.00005662,99.68574765
43758,"ensuciando",234,0.00005662,99.68580427
43759,"ofrécele",234,0.00005662,99.68586089
43760,"enterrarán",234,0.00005662,99.68591752
43761,"alvey",234,0.00005662,99.68597414
43762,"martel",234,0.00005662,99.68603076
43763,"parábola",234,0.00005662,99.68608738
43764,"sintomas",234,0.00005662,99.68614401
43765,"escondeos",234,0.00005662,99.68620063
43766,"ehi",234,0.00005662,99.68625725
43767,"plum",234,0.00005662,99.68631387
43768,"entiéndeme",234,0.00005662,99.68637050
43769,"buenísimas",234,0.00005662,99.68642712
43770,"rickman",234,0.00005662,99.68648374
43771,"unírsenos",234,0.00005662,99.68654036
43772,"pleitos",234,0.00005662,99.68659698
43773,"comic-con",234,0.00005662,99.68665361
43774,"hummus",234,0.00005662,99.68671023
43775,"jefazo",234,0.00005662,99.68676685
43776,"lafferty",234,0.00005662,99.68682347
43777,"epitafio",234,0.00005662,99.68688010
43778,"teatrales",234,0.00005662,99.68693672
43779,"recógela",234,0.00005662,99.68699334
43780,"curiosidades",234,0.00005662,99.68704996
43781,"stew",234,0.00005662,99.68710659
43782,"pactar",234,0.00005662,99.68716321
43783,"veterinarios",234,0.00005662,99.68721983
43784,"implicando",234,0.00005662,99.68727645
43785,"dermot",234,0.00005662,99.68733308
43786,"pedid",234,0.00005662,99.68738970
43787,"inventarse",234,0.00005662,99.68744632
43788,"arrojarme",234,0.00005662,99.68750294
43789,"pateamos",234,0.00005662,99.68755957
43790,"ique",234,0.00005662,99.68761619
43791,"considerara",234,0.00005662,99.68767281
43792,"berna",234,0.00005662,99.68772943
43793,"tapia",234,0.00005662,99.68778606
43794,"anagrama",234,0.00005662,99.68784268
43795,"heimlich",234,0.00005662,99.68789930
43796,"dmv",234,0.00005662,99.68795592
43797,"cabelleras",234,0.00005662,99.68801254
43798,"depravados",234,0.00005662,99.68806917
43799,"galvin",234,0.00005662,99.68812579
43800,"anzuelos",234,0.00005662,99.68818241
43801,"pirateado",234,0.00005662,99.68823903
43802,"observándonos",234,0.00005662,99.68829566
43803,"megafonía",234,0.00005662,99.68835228
43804,"izquierdos",234,0.00005662,99.68840890
43805,"irrompible",234,0.00005662,99.68846552
43806,"cometería",234,0.00005662,99.68852215
43807,"preséntame",234,0.00005662,99.68857877
43808,"leva",234,0.00005662,99.68863539
43809,"vivi",234,0.00005662,99.68869201
43810,"ríndase",234,0.00005662,99.68874864
43811,"engañara",234,0.00005662,99.68880526
43812,"dijon",234,0.00005662,99.68886188
43813,"enérgicamente",234,0.00005662,99.68891850
43814,"jean-paul",234,0.00005662,99.68897513
43815,"aprobarlo",234,0.00005662,99.68903175
43816,"experimentaron",234,0.00005662,99.68908837
43817,"farkle",234,0.00005662,99.68914499
43818,"sónica",234,0.00005662,99.68920161
43819,"especificamente",234,0.00005662,99.68925824
43820,"resignación",234,0.00005662,99.68931486
43821,"induce",234,0.00005662,99.68937148
43822,"aportado",234,0.00005662,99.68942810
43823,"sorbos",234,0.00005662,99.68948473
43824,"refinados",234,0.00005662,99.68954135
43825,"avisad",234,0.00005662,99.68959797
43826,"danke",234,0.00005662,99.68965459
43827,"michelangelo",234,0.00005662,99.68971122
43828,"violarte",234,0.00005662,99.68976784
43829,"spiro",234,0.00005662,99.68982446
43830,"acaparar",234,0.00005662,99.68988108
43831,"mataria",233,0.00005638,99.68993746
43832,"rh",233,0.00005638,99.68999384
43833,"viking",233,0.00005638,99.69005022
43834,"kaan",233,0.00005638,99.69010661
43835,"háganos",233,0.00005638,99.69016299
43836,"ablandado",233,0.00005638,99.69021937
43837,"hechizada",233,0.00005638,99.69027575
43838,"huo",233,0.00005638,99.69033213
43839,"espartano",233,0.00005638,99.69038851
43840,"kub",233,0.00005638,99.69044489
43841,"spidey",233,0.00005638,99.69050127
43842,"investigándolo",233,0.00005638,99.69055765
43843,"herrick",233,0.00005638,99.69061403
43844,"ariadne",233,0.00005638,99.69067041
43845,"itinerante",233,0.00005638,99.69072679
43846,"tipico",233,0.00005638,99.69078317
43847,"sofocado",233,0.00005638,99.69083955
43848,"tachado",233,0.00005638,99.69089593
43849,"matsumoto",233,0.00005638,99.69095231
43850,"bovary",233,0.00005638,99.69100869
43851,"berkowitz",233,0.00005638,99.69106507
43852,"armaron",233,0.00005638,99.69112145
43853,"aplastarte",233,0.00005638,99.69117783
43854,"relevar",233,0.00005638,99.69123421
43855,"streep",233,0.00005638,99.69129059
43856,"loo",233,0.00005638,99.69134697
43857,"butterfield",233,0.00005638,99.69140335
43858,"peina",233,0.00005638,99.69145974
43859,"borradas",233,0.00005638,99.69151612
43860,"ganados",233,0.00005638,99.69157250
43861,"decíroslo",233,0.00005638,99.69162888
43862,"gladstone",233,0.00005638,99.69168526
43863,"tivo",233,0.00005638,99.69174164
43864,"gazette",233,0.00005638,99.69179802
43865,"encurtidos",233,0.00005638,99.69185440
43866,"chamarra",233,0.00005638,99.69191078
43867,"ignórala",233,0.00005638,99.69196716
43868,"minusválidos",233,0.00005638,99.69202354
43869,"entrevistarte",233,0.00005638,99.69207992
43870,"tra",233,0.00005638,99.69213630
43871,"svr",233,0.00005638,99.69219268
43872,"pagaréis",233,0.00005638,99.69224906
43873,"aplastarlo",233,0.00005638,99.69230544
43874,"caiste",233,0.00005638,99.69236182
43875,"participaba",233,0.00005638,99.69241820
43876,"confiaras",233,0.00005638,99.69247458
43877,"nicolai",233,0.00005638,99.69253096
43878,"atrevan",233,0.00005638,99.69258734
43879,"aclararte",233,0.00005638,99.69264372
43880,"payton",233,0.00005638,99.69270010
43881,"cobrarlo",233,0.00005638,99.69275648
43882,"markov",233,0.00005638,99.69281287
43883,"determine",233,0.00005638,99.69286925
43884,"evitarlos",233,0.00005638,99.69292563
43885,"señorías",233,0.00005638,99.69298201
43886,"relajaos",233,0.00005638,99.69303839
43887,"vinculante",233,0.00005638,99.69309477
43888,"pornográfico",233,0.00005638,99.69315115
43889,"distanciado",233,0.00005638,99.69320753
43890,"principito",233,0.00005638,99.69326391
43891,"identificando",233,0.00005638,99.69332029
43892,"contrainteligencia",233,0.00005638,99.69337667
43893,"sisters",233,0.00005638,99.69343305
43894,"salvad",233,0.00005638,99.69348943
43895,"sheena",233,0.00005638,99.69354581
43896,"desmoronó",233,0.00005638,99.69360219
43897,"rendirán",233,0.00005638,99.69365857
43898,"despampanante",233,0.00005638,99.69371495
43899,"3ra",233,0.00005638,99.69377133
43900,"extendiéndose",233,0.00005638,99.69382771
43901,"recaudando",233,0.00005638,99.69388409
43902,"rehan",233,0.00005638,99.69394047
43903,"lattimer",233,0.00005638,99.69399685
43904,"desgarró",233,0.00005638,99.69405323
43905,"fool",233,0.00005638,99.69410961
43906,"destructora",233,0.00005638,99.69416600
43907,"maddalena",233,0.00005638,99.69422238
43908,"lando",233,0.00005638,99.69427876
43909,"aslam",233,0.00005638,99.69433514
43910,"empapelado",233,0.00005638,99.69439152
43911,"perdieran",233,0.00005638,99.69444790
43912,"agregue",233,0.00005638,99.69450428
43913,"teeger",233,0.00005638,99.69456066
43914,"reuniéndose",233,0.00005638,99.69461704
43915,"pablito",233,0.00005638,99.69467342
43916,"tenerles",233,0.00005638,99.69472980
43917,"patron",233,0.00005638,99.69478618
43918,"cierne",233,0.00005638,99.69484256
43919,"vacíen",233,0.00005638,99.69489894
43920,"cántala",233,0.00005638,99.69495532
43921,"espumoso",233,0.00005638,99.69501170
43922,"pickett",232,0.00005614,99.69506784
43923,"gastarse",232,0.00005614,99.69512398
43924,"pelando",232,0.00005614,99.69518012
43925,"hagámosle",232,0.00005614,99.69523626
43926,"tan-",232,0.00005614,99.69529239
43927,"respondiera",232,0.00005614,99.69534853
43928,"helechos",232,0.00005614,99.69540467
43929,"petty",232,0.00005614,99.69546081
43930,"vinicius",232,0.00005614,99.69551695
43931,"charlatana",232,0.00005614,99.69557309
43932,"estacionarse",232,0.00005614,99.69562922
43933,"dejalos",232,0.00005614,99.69568536
43934,"mejorarse",232,0.00005614,99.69574150
43935,"preocupabas",232,0.00005614,99.69579764
43936,"fix",232,0.00005614,99.69585378
43937,"monetaria",232,0.00005614,99.69590992
43938,"osada",232,0.00005614,99.69596606
43939,"depot",232,0.00005614,99.69602219
43940,"descremada",232,0.00005614,99.69607833
43941,"subdural",232,0.00005614,99.69613447
43942,"piruetas",232,0.00005614,99.69619061
43943,"exportaciones",232,0.00005614,99.69624675
43944,"filip",232,0.00005614,99.69630289
43945,"dáselos",232,0.00005614,99.69635902
43946,"corrales",232,0.00005614,99.69641516
43947,"ulysses",232,0.00005614,99.69647130
43948,"braguitas",232,0.00005614,99.69652744
43949,"carabinieri",232,0.00005614,99.69658358
43950,"mcavoy",232,0.00005614,99.69663972
43951,"beatty",232,0.00005614,99.69669585
43952,"retenerlos",232,0.00005614,99.69675199
43953,"vestigio",232,0.00005614,99.69680813
43954,"observándome",232,0.00005614,99.69686427
43955,"pentagrama",232,0.00005614,99.69692041
43956,"avanzas",232,0.00005614,99.69697655
43957,"cracker",232,0.00005614,99.69703269
43958,"along",232,0.00005614,99.69708882
43959,"tas",232,0.00005614,99.69714496
43960,"ymca",232,0.00005614,99.69720110
43961,"multiples",232,0.00005614,99.69725724
43962,"albrecht",232,0.00005614,99.69731338
43963,"anticongelante",232,0.00005614,99.69736952
