rank,word,count,occurrence_percentage,cumulative_percentage
647,"allem",22790,0.01502254,75.93404632
648,"pass",22790,0.01502254,75.94906886
649,"nächste",22714,0.01497244,75.96404130
650,"stunde",22665,0.01494014,75.97898144
651,"hände",22645,0.01492696,75.99390840
652,"gegeben",22620,0.01491048,76.00881888
653,"menge",22618,0.01490916,76.02372804
654,"langsam",22581,0.01488477,76.03861282
655,"bereits",22535,0.01485445,76.05346727
656,"wartet",22512,0.01483929,76.06830656
657,"sechs",22454,0.01480106,76.08310761
658,"lieben",22407,0.01477008,76.09787769
659,"meines",22280,0.01468636,76.11256405
660,"büro",22253,0.01466856,76.12723262
661,"nächsten",22247,0.01466461,76.14189722
662,"gebe",22215,0.01464352,76.15654074
663,"wochen",22080,0.01455453,76.17109527
664,"ruf",21947,0.01446686,76.18556212
665,"schaffen",21929,0.01445499,76.20001711
666,"leider",21867,0.01441412,76.21443124
667,"scheiß",21719,0.01431657,76.22874780
668,"hölle",21656,0.01427504,76.24302284
669,"trotzdem",21476,0.01415639,76.25717923
670,"doktor",21392,0.01410102,76.27128024
671,"tja",21330,0.01406015,76.28534039
672,"new",21321,0.01405422,76.29939461
673,"voll",21320,0.01405356,76.31344816
674,"film",21254,0.01401005,76.32745821
675,"überall",21161,0.01394875,76.34140696
676,"hund",21146,0.01393886,76.35534582
677,"geworden",21015,0.01385251,76.36919833
678,"direkt",21011,0.01384987,76.38304820
679,"wolltest",20973,0.01382482,76.39687302
680,"tat",20923,0.01379186,76.41066489
681,"denkt",20863,0.01375231,76.42441720
682,"schiff",20825,0.01372727,76.43814447
683,"neues",20814,0.01372001,76.45186448
684,"wem",20802,0.01371210,76.46557659
685,"könig",20785,0.01370090,76.47927748
686,"danach",20649,0.01361125,76.49288874
687,"funktioniert",20608,0.01358423,76.50647296
688,"hattest",20582,0.01356709,76.52004005
689,"lernen",20579,0.01356511,76.53360516
690,"deswegen",20564,0.01355522,76.54716038
691,"wow",20470,0.01349326,76.56065364
692,"nennen",20467,0.01349128,76.57414492
693,"hm",20416,0.01345766,76.58760258
694,"feuer",20404,0.01344975,76.60105234
695,"laufen",20390,0.01344053,76.61449286
696,"alleine",20359,0.01342009,76.62791295
697,"erinnern",20326,0.01339834,76.64131129
698,"völlig",20317,0.01339241,76.65470370
699,"kleines",20305,0.01338450,76.66808819
700,"könnt",20255,0.01335154,76.68143973
701,"stelle",20224,0.01333110,76.69477083
702,"kumpel",20189,0.01330803,76.70807887
703,"verlieren",20125,0.01326584,76.72134471
704,"probleme",20116,0.01325991,76.73460462
705,"spricht",20030,0.01320322,76.74780785
706,"kaffee",19999,0.01318279,76.76099064
707,"luft",19958,0.01315576,76.77414640
708,"fand",19911,0.01312478,76.78727118
709,"i",19718,0.01299756,76.80026874
710,"entschuldige",19709,0.01299163,76.81326037
711,"ziehen",19643,0.01294812,76.82620849
712,"verschwinden",19631,0.01294021,76.83914871
713,"könntest",19588,0.01291187,76.85206058
714,"seht",19586,0.01291055,76.86497113
715,"aufhören",19532,0.01287496,76.87784608
716,"eigenen",19530,0.01287364,76.89071972
717,"richtige",19499,0.01285320,76.90357292
718,"unserem",19459,0.01282684,76.91639976
719,"suche",19440,0.01281431,76.92921407
720,"zwar",19381,0.01277542,76.94198949
721,"groß",19362,0.01276290,76.95475239
722,"hol",19339,0.01274774,76.96750012
723,"buch",19306,0.01272598,76.98022611
724,"krank",19265,0.01269896,76.99292506
725,"fühle",19176,0.01264029,77.00556535
726,"jedes",19154,0.01262579,77.01819114
727,"verstehst",19139,0.01261590,77.03080704
728,"wert",19128,0.01260865,77.04341569
729,"arzt",19080,0.01257701,77.05599270
730,"froh",19077,0.01257503,77.06856773
731,"versuche",18964,0.01250055,77.08106828
732,"straße",18963,0.01249989,77.09356817
733,"rufen",18953,0.01249329,77.10606146
734,"heiraten",18905,0.01246165,77.11852312
735,"super",18808,0.01239771,77.13092083
736,"sam",18717,0.01233773,77.14325856
737,"lebt",18642,0.01228829,77.15554685
738,"gutes",18638,0.01228566,77.16783251
739,"lasse",18636,0.01228434,77.18011684
740,"onkel",18581,0.01224808,77.19236493
741,"total",18569,0.01224017,77.20460510
742,"gebracht",18552,0.01222897,77.21683407
743,"party",18531,0.01221512,77.22904919
744,"erklären",18526,0.01221183,77.24126102
745,"spielt",18526,0.01221183,77.25347285
746,"wahl",18477,0.01217953,77.26565238
747,"vertrauen",18459,0.01216766,77.27782004
748,"damals",18434,0.01215118,77.28997122
749,"tagen",18366,0.01210636,77.30207758
750,"leicht",18358,0.01210109,77.31417867
751,"nachdem",18300,0.01206286,77.32624153
752,"gegangen",18296,0.01206022,77.33830174
753,"gefühl",18285,0.01205297,77.35035471
754,"kaufen",18278,0.01204835,77.36240307
755,"geschafft",18271,0.01204374,77.37444680
756,"typen",18217,0.01200814,77.38645495
757,"interessiert",18211,0.01200419,77.39845914
758,"möchten",18138,0.01195607,77.41041521
759,"halte",18121,0.01194486,77.42236007
760,"hält",18118,0.01194289,77.43430296
761,"glaub",18114,0.01194025,77.44624320
762,"irgendwo",18104,0.01193366,77.45817686
763,"stück",18090,0.01192443,77.47010129
764,"genauso",18069,0.01191059,77.48201188
765,"kennt",17994,0.01186115,77.49387303
766,"genommen",17993,0.01186049,77.50573351
767,"zukunft",17963,0.01184071,77.51757423
768,"weniger",17950,0.01183214,77.52940637
769,"cool",17909,0.01180512,77.54121149
770,"licht",17780,0.01172009,77.55293158
771,"getroffen",17775,0.01171679,77.56464837
772,"himmel",17755,0.01170361,77.57635197
773,"nachricht",17710,0.01167394,77.58802592
774,"drüben",17704,0.01166999,77.59969591
775,"passt",17667,0.01164560,77.61134150
776,"sagten",17649,0.01163373,77.62297524
777,"kümmern",17618,0.01161330,77.63458854
778,"laut",17612,0.01160934,77.64619788
779,"vergiss",17602,0.01160275,77.65780064
780,"angerufen",17582,0.01158957,77.66939020
781,"sitzen",17556,0.01157243,77.68096264
782,"daß",17517,0.01154672,77.69250936
783,"erde",17474,0.01151838,77.70402774
784,"großer",17433,0.01149135,77.71551909
785,"schlüssel",17425,0.01148608,77.72700517
786,"rest",17407,0.01147421,77.73847938
787,"passieren",17383,0.01145839,77.74993778
788,"eher",17329,0.01142280,77.76136058
789,"gefragt",17247,0.01136875,77.77272932
790,"gefängnis",17175,0.01132129,77.78405061
791,"opfer",17150,0.01130481,77.79535542
792,"körper",17147,0.01130283,77.80665825
793,"solche",17138,0.01129690,77.81795514
794,"mist",17132,0.01129294,77.82924808
795,"mr",17083,0.01126064,77.84050873
796,"findet",17000,0.01120593,77.85171466
797,"schreiben",16942,0.01116770,77.86288236
798,"böse",16940,0.01116638,77.87404874
799,"gesprochen",16898,0.01113870,77.88518743
800,"versuch",16884,0.01112947,77.89631690
801,"vorstellen",16820,0.01108728,77.90740418
802,"wovon",16791,0.01106816,77.91847234
803,"sobald",16778,0.01105959,77.92953194
804,"nochmal",16749,0.01104048,77.94057242
805,"herren",16748,0.01103982,77.95161224
806,"sex",16739,0.01103389,77.96264612
807,"waffen",16732,0.01102927,77.97367540
808,"wohnung",16722,0.01102268,77.98469808
809,"weh",16694,0.01100422,77.99570230
810,"heißen",16650,0.01097522,78.00667752
811,"krankenhaus",16645,0.01097192,78.01764945
812,"bringe",16621,0.01095610,78.02860555
813,"höre",16609,0.01094819,78.03955375
814,"millionen",16605,0.01094556,78.05049930
815,"klasse",16595,0.01093897,78.06143827
816,"hart",16572,0.01092381,78.07236208
817,"worden",16568,0.01092117,78.08328324
818,"sinn",16557,0.01091392,78.09419716
819,"außerdem",16556,0.01091326,78.10511042
820,"verletzt",16552,0.01091062,78.11602104
821,"ändern",16487,0.01086778,78.12688882
822,"erfahren",16462,0.01085130,78.13774011
823,"tragen",16425,0.01082691,78.14856702
824,"wenigstens",16418,0.01082229,78.15938931
825,"vorsichtig",16349,0.01077681,78.17016612
826,"daddy",16329,0.01076363,78.18092975
827,"stolz",16247,0.01070957,78.19163932
828,"stark",16208,0.01068387,78.20232319
829,"fällt",16206,0.01068255,78.21300574
830,"möchtest",16205,0.01068189,78.22368763
831,"leuten",16172,0.01066014,78.23434776
832,"besonders",16170,0.01065882,78.24500658
833,"schöne",16144,0.01064168,78.25564826
834,"schicken",16123,0.01062784,78.26627610
835,"person",16074,0.01059554,78.27687163
836,"schätze",16063,0.01058829,78.28745992
837,"solange",16060,0.01058631,78.29804623
838,"länger",15996,0.01054412,78.30859035
839,"großartig",15979,0.01053292,78.31912327
840,"lacht",15975,0.01053028,78.32965355
841,"anrufen",15965,0.01052369,78.34017723
842,"stand",15933,0.01050259,78.35067983
843,"redest",15893,0.01047623,78.36115606
844,"fühlen",15884,0.01047029,78.37162635
845,"erwartet",15879,0.01046700,78.38209335
846,"boden",15878,0.01046634,78.39255969
847,"boss",15863,0.01045645,78.40301614
848,"stimme",15843,0.01044327,78.41345941
849,"glaubt",15840,0.01044129,78.42390070
850,"still",15835,0.01043800,78.43433870
851,"sicherheit",15829,0.01043404,78.44477274
852,"setz",15786,0.01040570,78.45517843
853,"ma",15762,0.01038988,78.46556831
854,"mund",15761,0.01038922,78.47595752
855,"kämpfen",15639,0.01030880,78.48626632
856,"wisst",15636,0.01030682,78.49657314
857,"lachen",15635,0.01030616,78.50687930
858,"hörst",15623,0.01029825,78.51717755
859,"zeug",15621,0.01029693,78.52747448
860,"lustig",15572,0.01026463,78.53773912
861,"umbringen",15552,0.01025145,78.54799057
862,"sollst",15551,0.01025079,78.55824136
863,"hasse",15536,0.01024090,78.56848226
864,"schlimm",15521,0.01023102,78.57871327
865,"o",15521,0.01023102,78.58894429
866,"unglaublich",15444,0.01018026,78.59912455
867,"wärst",15430,0.01017103,78.60929558
868,"laden",15400,0.01015126,78.61944683
869,"führen",15362,0.01012621,78.62957304
870,"gestorben",15359,0.01012423,78.63969727
871,"schauen",15350,0.01011830,78.64981557
872,"meinung",15337,0.01010973,78.65992529
873,"lesen",15312,0.01009325,78.67001854
874,"mörder",15310,0.01009193,78.68011047
875,"frank",15303,0.01008732,78.69019779
876,"ähm",15268,0.01006424,78.70026203
877,"geschehen",15259,0.01005831,78.71032034
878,"geschäft",15254,0.01005502,78.72037536
879,"idiot",15243,0.01004777,78.73042312
880,"verzeihung",15194,0.01001547,78.74043859
881,"fliegen",15169,0.00999899,78.75043758
882,"zeig",15162,0.00999437,78.76043195
883,"team",15159,0.00999239,78.77042434
884,"general",15146,0.00998383,78.78040817
885,"mike",15058,0.00992582,78.79033399
886,"aufs",15026,0.00990472,78.80023871
887,"york",15009,0.00989352,78.81013223
888,"vorher",15005,0.00989088,78.82002311
889,"schluss",15005,0.00989088,78.82991399
890,"schneller",14990,0.00988099,78.83979499
891,"liebt",14978,0.00987308,78.84966807
892,"verdient",14961,0.00986188,78.85952995
893,"mögen",14944,0.00985067,78.86938062
894,"meisten",14891,0.00981574,78.87919636
895,"denk",14888,0.00981376,78.88901012
896,"umgebracht",14878,0.00980717,78.89881729
897,"perfekt",14848,0.00978739,78.90860468
898,"versprochen",14822,0.00977025,78.91837493
899,"handy",14818,0.00976762,78.92814255
900,"hinten",14804,0.00975839,78.93790094
901,"monate",14786,0.00974652,78.94764746
902,"erinnere",14769,0.00973532,78.95738278
903,"acht",14757,0.00972741,78.96711018
904,"arbeitet",14747,0.00972082,78.97683100
905,"fallen",14704,0.00969247,78.98652347
906,"rufe",14701,0.00969049,78.99621396
907,"nötig",14694,0.00968588,79.00589984
908,"a",14676,0.00967401,79.01557386
909,"mord",14671,0.00967072,79.02524458
910,"heraus",14613,0.00963249,79.03487706
911,"tages",14578,0.00960942,79.04448648
912,"unmöglich",14555,0.00959425,79.05408073
913,"liebling",14521,0.00957184,79.06365258
914,"charlie",14515,0.00956789,79.07322046
915,"tatsächlich",14483,0.00954679,79.08276726
916,"folgen",14452,0.00952636,79.09229362
917,"bitten",14438,0.00951713,79.10181075
918,"behalten",14372,0.00947363,79.11128437
919,"nähe",14368,0.00947099,79.12075536
920,"arbeite",14361,0.00946638,79.13022174
921,"joe",14326,0.00944330,79.13966504
922,"verdammte",14325,0.00944264,79.14910769
923,"plötzlich",14269,0.00940573,79.15851342
924,"lebens",14235,0.00938332,79.16789674
925,"hole",14206,0.00936420,79.17726094
926,"tisch",14201,0.00936091,79.18662185
927,"michael",14165,0.00933718,79.19595903
928,"hörte",14154,0.00932993,79.20528895
929,"jemals",14154,0.00932993,79.21461888
930,"liegen",14099,0.00929367,79.22391255
931,"verkaufen",14061,0.00926862,79.23318117
932,"gefährlich",14049,0.00926071,79.24244189
933,"anfangen",14033,0.00925017,79.25169205
934,"bekommt",14023,0.00924357,79.26093563
935,"machte",13967,0.00920666,79.27014229
936,"ha",13954,0.00919809,79.27934038
937,"hotel",13914,0.00917172,79.28851211
938,"hilft",13897,0.00916052,79.29767262
939,"werdet",13891,0.00915656,79.30682919
940,"meister",13869,0.00914206,79.31597125
941,"kampf",13849,0.00912888,79.32510013
942,"antwort",13848,0.00912822,79.33422835
943,"konnten",13846,0.00912690,79.34335525
944,"geschickt",13831,0.00911701,79.35247226
945,"jedem",13818,0.00910844,79.36158071
946,"obwohl",13796,0.00909394,79.37067465
947,"sieben",13791,0.00909065,79.37976530
948,"komisch",13783,0.00908537,79.38885067
949,"gewinnen",13778,0.00908208,79.39793275
950,"ihres",13762,0.00907153,79.40700428
951,"bezahlt",13728,0.00904912,79.41605340
952,"you",13710,0.00903725,79.42509065
953,"voller",13701,0.00903132,79.43412197
954,"unterwegs",13693,0.00902605,79.44314802
955,"dumm",13687,0.00902209,79.45217011
956,"ärger",13682,0.00901880,79.46118891
957,"bild",13679,0.00901682,79.47020573
958,"george",13673,0.00901286,79.47921859
959,"neu",13659,0.00900364,79.48822223
960,"bezahlen",13651,0.00899836,79.49722059
961,"dagegen",13607,0.00896936,79.50618995
962,"seien",13594,0.00896079,79.51515074
963,"starb",13560,0.00893838,79.52408912
964,"tom",13560,0.00893838,79.53302750
965,"monaten",13557,0.00893640,79.54196390
966,"leiche",13500,0.00889883,79.55086273
967,"niemanden",13495,0.00889553,79.55975826
968,"auge",13475,0.00888235,79.56864061
969,"arschloch",13441,0.00885994,79.57750054
970,"verheiratet",13411,0.00884016,79.58634070
971,"peter",13405,0.00883621,79.59517691
972,"zieh",13387,0.00882434,79.60400125
973,"nimmt",13374,0.00881577,79.61281702
974,"gerettet",13362,0.00880786,79.62162488
975,"agent",13322,0.00878149,79.63040638
976,"traum",13300,0.00876699,79.63917337
977,"entscheidung",13275,0.00875051,79.64792389
978,"schlimmer",13255,0.00873733,79.65666122
979,"regeln",13246,0.00873140,79.66539261
980,"fenster",13233,0.00872283,79.67411544
981,"fangen",13232,0.00872217,79.68283761
982,"fort",13175,0.00868460,79.69152221
983,"ständig",13119,0.00864768,79.70016989
984,"findest",13083,0.00862395,79.70879384
985,"gefahr",13071,0.00861604,79.71740989
986,"absolut",13045,0.00859890,79.72600879
987,"mary",13042,0.00859693,79.73460572
988,"augenblick",13032,0.00859033,79.74319605
989,"bescheid",13023,0.00858440,79.75178045
990,"rum",12996,0.00856660,79.76034706
991,"gedanken",12995,0.00856595,79.76891300
992,"werd",12947,0.00853431,79.77744731
993,"ziel",12939,0.00852903,79.78597634
994,"benutzt",12902,0.00850464,79.79448098
995,"bewegung",12855,0.00847366,79.80295465
996,"jemandem",12815,0.00844729,79.81140194
997,"wünschte",12812,0.00844532,79.81984726
998,"worte",12811,0.00844466,79.82829191
999,"kamen",12804,0.00844004,79.83673196
1000,"welcher",12787,0.00842884,79.84516080
1001,"zahlen",12786,0.00842818,79.85358897
1002,"anfang",12784,0.00842686,79.86201583
1003,"legen",12779,0.00842356,79.87043940
1004,"erinnerst",12746,0.00840181,79.87884121
1005,"anwalt",12728,0.00838995,79.88723116
1006,"fahr",12721,0.00838533,79.89561649
1007,"sitzt",12675,0.00835501,79.90397150
1008,"hilf",12662,0.00834644,79.91231794
1009,"offen",12623,0.00832073,79.92063867
1010,"schönen",12585,0.00829568,79.92893436
1011,"monsieur",12579,0.00829173,79.93722609
1012,"müsste",12576,0.00828975,79.94551584
1013,"arme",12576,0.00828975,79.95380559
1014,"bier",12543,0.00826800,79.96207359
1015,"fürs",12485,0.00822977,79.97030336
1016,"partner",12484,0.00822911,79.97853247
1017,"klein",12473,0.00822186,79.98675433
1018,"david",12453,0.00820867,79.99496300
1019,"klappe",12451,0.00820736,80.00317036
1020,"süß",12416,0.00818428,80.01135464
1021,"herum",12404,0.00817637,80.01953101
1022,"finger",12399,0.00817308,80.02770409
1023,"ehe",12381,0.00816121,80.03586531
1024,"rolle",12375,0.00815726,80.04402257
1025,"ließ",12333,0.00812957,80.05215214
1026,"gleiche",12325,0.00812430,80.06027644
1027,"monat",12325,0.00812430,80.06840074
1028,"hochzeit",12310,0.00811441,80.07651515
1029,"max",12310,0.00811441,80.08462956
1030,"führt",12305,0.00811112,80.09274068
1031,"paris",12301,0.00810848,80.10084916
1032,"wach",12280,0.00809464,80.10894380
1033,"wozu",12270,0.00808805,80.11703184
1034,"arm",12247,0.00807288,80.12510473
1035,"geschrieben",12221,0.00805575,80.13316047
1036,"chef",12195,0.00803861,80.14119908
1037,"benutzen",12191,0.00803597,80.14923505
1038,"informationen",12168,0.00802081,80.15725586
1039,"erledigt",12166,0.00801949,80.16527535
1040,"hoffentlich",12163,0.00801751,80.17329287
1041,"müsst",12162,0.00801685,80.18130972
1042,"fühlt",12151,0.00800960,80.18931933
1043,"tanzen",12149,0.00800829,80.19732761
1044,"ansehen",12148,0.00800763,80.20533524
1045,"darfst",12146,0.00800631,80.21334155
1046,"zuhause",12137,0.00800038,80.22134192
1047,"wunderbar",12104,0.00797862,80.22932055
1048,"hältst",12043,0.00793841,80.23725896
1049,"reise",12030,0.00792984,80.24518880
1050,"gewonnen",12026,0.00792721,80.25311601
1051,"dame",12010,0.00791666,80.26103267
1052,"irgendwann",11991,0.00790414,80.26893681
1053,"chffffff",11990,0.00790348,80.27684028
1054,"alex",11988,0.00790216,80.28474244
1055,"steckt",11978,0.00789557,80.29263801
1056,"jedenfalls",11973,0.00789227,80.30053028
1057,"schreit",11962,0.00788502,80.30841530
1058,"tolle",11960,0.00788370,80.31629900
1059,"rüber",11953,0.00787909,80.32417809
1060,"tschüss",11927,0.00786195,80.33204004
1061,"nennt",11927,0.00786195,80.33990199
1062,"raum",11906,0.00784811,80.34775010
1063,"heiß",11903,0.00784613,80.35559623
1064,"foto",11901,0.00784481,80.36344104
1065,"kalt",11893,0.00783954,80.37128058
1066,"paul",11876,0.00782833,80.37910891
1067,"irgendetwas",11872,0.00782569,80.38693460
1068,"weile",11866,0.00782174,80.39475634
1069,"bisher",11864,0.00782042,80.40257676
1070,"minute",11833,0.00779999,80.41037675
1071,"unbedingt",11830,0.00779801,80.41817476
1072,"zug",11819,0.00779076,80.42596552
1073,"sekunden",11789,0.00777098,80.43373650
1074,"wofür",11771,0.00775912,80.44149562
1075,"erzähl",11759,0.00775121,80.44924683
1076,"nen",11732,0.00773341,80.45698024
1077,"beweise",11714,0.00772155,80.46470179
